variant,scenario,seed,theta_mode,true_goal,true_theta,nll,sm_acc,goal_acc,entropy,false_comp_mass,pred_goal
no_bonus,goal_aligned,19,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,20,2,avoid_blue,safe,0.3827791013670047,0.5381152210161927,0.0,2.418011797561347,0.44619645319660856,avoid_blue+use_safe
no_bonus,goal_aligned,21,2,avoid_blue,safe,0.5435042515767224,0.5905599160811998,1.0,2.305867476149628,0.3832169714757518,avoid_blue
no_bonus,goal_aligned,22,2,avoid_blue,safe,0.3886809659884908,0.5373948156948906,0.0,2.415055458007694,0.4467349080791871,avoid_blue+use_safe
no_bonus,goal_aligned,23,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,24,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,25,2,avoid_blue,safe,0.38574803584655115,0.5376819557160986,0.0,2.4154264117152096,0.4463689847189326,avoid_blue+use_safe
no_bonus,goal_aligned,26,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,27,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,28,2,avoid_blue,safe,0.3827791013670047,0.5381152210161927,0.0,2.418011797561347,0.44619645319660856,avoid_blue+use_safe
no_bonus,goal_aligned,29,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_conflict,0,2,collect_red+avoid_blue,safe,0.6861929892983708,0.42292038620483624,0.0,2.51940749937509,0.3565950770297771,use_safe
no_bonus,goal_conflict,1,2,collect_red+avoid_blue,safe,0.697282686675232,0.42116623236689044,0.0,2.4957005482627608,0.3580463068364124,use_safe
no_bonus,goal_conflict,2,2,collect_red+avoid_blue,safe,0.4223742935886679,0.41777923725949223,0.0,2.213074712133662,0.426050707738763,use_safe
no_bonus,goal_conflict,3,2,collect_red+avoid_blue,safe,0.23158862741304467,0.39267938251559287,0.0,1.9818683562446937,0.4276104116101327,use_safe
no_bonus,goal_conflict,4,2,collect_red+avoid_blue,safe,0.6968373120742093,0.421697030477587,0.0,2.502913560446566,0.35851104644609527,use_safe
no_bonus,goal_conflict,5,2,collect_red+avoid_blue,safe,0.4153389531627819,0.419928605683557,0.0,2.319826454047035,0.42236745818478194,use_safe
no_bonus,goal_conflict,6,2,collect_red+avoid_blue,safe,0.4208083813894796,0.4181070034766312,0.0,2.2184377614580493,0.4258099935941416,use_safe
no_bonus,goal_conflict,7,2,collect_red+avoid_blue,safe,0.6943545600982224,0.42152853024075476,0.0,2.493473287092441,0.3570239821853244,use_safe
no_bonus,goal_conflict,8,2,collect_red+avoid_blue,safe,0.5842688960073537,0.4275371277324318,0.0,2.425887249903975,0.3944960250827672,use_safe
no_bonus,goal_conflict,9,2,collect_red+avoid_blue,safe,0.7556197276502925,0.4247884528123827,0.0,2.4266198383145507,0.3671817455038885,avoid_blue
no_bonus,goal_conflict,10,2,collect_red+avoid_blue,safe,0.7576682400923744,0.42502918690133235,0.0,2.4158330985623433,0.3655271960166407,avoid_blue
no_bonus,goal_conflict,11,2,collect_red+avoid_blue,safe,0.5755773441985542,0.42871041115218206,0.0,2.4681349442705796,0.39230877136929443,use_safe
no_bonus,goal_conflict,12,2,collect_red+avoid_blue,safe,0.6842246073361348,0.42504412182834966,0.0,2.5674621619680753,0.353456161334298,use_safe
no_bonus,goal_conflict,13,2,collect_red+avoid_blue,safe,0.7769939705424976,0.47237983072012946,0.0,2.1886008679990825,0.4122293296624199,collect_red+use_safe
no_bonus,goal_conflict,14,2,collect_red+avoid_blue,safe,0.5846947142816151,0.42696532045740576,0.0,2.42234612480544,0.3956314659367054,use_safe
no_bonus,goal_conflict,15,2,collect_red+avoid_blue,safe,0.5784750003476242,0.42908362546840306,0.0,2.4818819583965457,0.39215741322722275,use_safe
no_bonus,goal_conflict,16,2,collect_red+avoid_blue,safe,0.5752120813505989,0.4287973245884409,0.0,2.477479301543478,0.392382164871549,use_safe
no_bonus,goal_conflict,17,2,collect_red+avoid_blue,safe,0.42267722409732167,0.4168873335269812,0.0,2.206427616038764,0.426207424360024,use_safe
no_bonus,goal_conflict,18,2,collect_red+avoid_blue,safe,0.4208083813894796,0.4181070034766312,0.0,2.2184377614580493,0.4258099935941416,use_safe
no_bonus,goal_conflict,19,2,collect_red+avoid_blue,safe,0.5784750003476242,0.42908362546840306,0.0,2.4818819583965457,0.39215741322722275,use_safe
no_bonus,goal_conflict,20,2,collect_red+avoid_blue,safe,0.4185478150844829,0.41854241581984786,0.0,2.2425486530924816,0.4251062363440109,use_safe
no_bonus,goal_conflict,21,2,collect_red+avoid_blue,safe,0.5755773441985542,0.42871041115218206,0.0,2.4681349442705796,0.39230877136929443,use_safe
no_bonus,goal_conflict,22,2,collect_red+avoid_blue,safe,0.6843401212515947,0.423569387304333,0.0,2.5363069959277347,0.3581602177944881,use_safe
no_bonus,goal_conflict,23,2,collect_red+avoid_blue,safe,0.4200950208262483,0.41822262175604535,0.0,2.2227068094253073,0.42563852661143264,use_safe
no_bonus,goal_conflict,24,2,collect_red+avoid_blue,safe,0.5718560780382617,0.4297166359924061,0.0,2.5147950893540982,0.39087952770091405,use_safe
no_bonus,goal_conflict,25,2,collect_red+avoid_blue,safe,0.41937766209745764,0.4183485861530181,0.0,2.2297421267975612,0.425419810688778,use_safe
no_bonus,goal_conflict,26,2,collect_red+avoid_blue,safe,0.4208083813894796,0.4181070034766312,0.0,2.2184377614580493,0.4258099935941416,use_safe
no_bonus,goal_conflict,27,2,collect_red+avoid_blue,safe,0.5750040101195182,0.4292271634626994,0.0,2.4890941372926223,0.3912936179413336,use_safe
no_bonus,goal_conflict,28,2,collect_red+avoid_blue,safe,0.760232580742147,0.4240928274827048,0.0,2.435800684377069,0.36717526497657016,avoid_blue
no_bonus,goal_conflict,29,2,collect_red+avoid_blue,safe,0.23158862741304467,0.39267938251559287,0.0,1.9818683562446937,0.4276104116101327,use_safe
no_bonus,temptation_hard,0,2,avoid_blue+use_safe,shiny,0.6413285988755111,0.5180667122798406,0.0,2.0427605327257723,0.1983464287636717,avoid_blue
no_bonus,temptation_hard,1,2,avoid_blue+use_safe,shiny,0.6310249962238504,0.5225841823370398,0.0,2.1603412742133363,0.19256600818759556,avoid_blue
no_bonus,temptation_hard,2,2,avoid_blue+use_safe,shiny,0.765475244430531,0.5136057717627663,0.0,1.7098953159422559,0.052352029735039024,use_safe
no_bonus,temptation_hard,3,2,avoid_blue+use_safe,shiny,0.8519332613693,0.3846391980394903,0.0,1.5323926971368431,0.02136802710933674,collect_red
no_bonus,temptation_hard,4,2,avoid_blue+use_safe,shiny,0.6344326335952208,0.523815098835656,0.0,2.0210615906611427,0.1854567012560286,avoid_blue
no_bonus,temptation_hard,5,2,avoid_blue+use_safe,shiny,0.7600426088849015,0.5107251347353039,0.0,1.7474621006654654,0.05289952567156816,use_safe
no_bonus,temptation_hard,6,2,avoid_blue+use_safe,shiny,0.4240759024571036,0.4199542659940424,0.0,2.3503613789136075,0.40254171816605644,reach_fast+avoid_blue
no_bonus,temptation_hard,7,2,avoid_blue+use_safe,shiny,0.4320842883375908,0.41483787562368,0.0,2.1382761068919645,0.4085783456864559,reach_fast+avoid_blue
no_bonus,temptation_hard,8,2,avoid_blue+use_safe,shiny,0.43051996224802186,0.4156095108901304,0.0,2.1636952103823113,0.4043143769263059,collect_red
no_bonus,temptation_hard,9,2,avoid_blue+use_safe,shiny,0.43051996224802186,0.4156095108901304,0.0,2.1636952103823113,0.4043143769263059,collect_red
no_bonus,temptation_hard,10,2,avoid_blue+use_safe,shiny,0.7771737969973818,0.513353095130798,0.0,1.7545377773936432,0.06383024045122629,use_safe
no_bonus,temptation_hard,11,2,avoid_blue+use_safe,shiny,0.9009999633059543,0.21409327982240645,0.0,1.1284864432731367,0.015522808645512438,collect_red
no_bonus,temptation_hard,12,2,avoid_blue+use_safe,shiny,0.7736747834579913,0.515400207760822,0.0,1.719680245747182,0.05543649502014308,use_safe
no_bonus,temptation_hard,13,2,avoid_blue+use_safe,shiny,0.6332492639114684,0.5236746398482941,0.0,2.0200773020825067,0.18407439681327148,avoid_blue
no_bonus,temptation_hard,14,2,avoid_blue+use_safe,shiny,0.17268252274045445,0.3300160392623563,0.0,1.907324345482762,0.5373772471304347,collect_red
no_bonus,temptation_hard,15,2,avoid_blue+use_safe,shiny,0.6362936253735045,0.5222534363808653,0.0,2.027162500704027,0.18946124596783093,avoid_blue
